abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
2.115833,0.237442,-0.590755,0.984310,1.172279,-0.087315,-0.205858,-0.225314,0.248249,-0.873468,-0.199853,0.419439,0.067097,0.469439,-2.103112,-1.271751,0.205996,-0.314705,1.281242
2.116250,0.398336,-0.389494,1.930107,2.008903,-0.014668,0.061279,-0.225453,0.248414,-0.872806,-0.239892,0.540073,1.321175,1.447318,-0.055557,0.430361,0.206093,-0.314907,1.281727
2.116667,0.157090,-0.228791,0.824722,0.870166,-0.219808,-0.201202,-0.225518,0.248523,-0.872320,-0.239829,0.339172,1.643914,1.695585,-0.205250,-0.049959,0.206182,-0.315049,1.282302
2.117083,-0.083838,-0.268584,1.772964,1.795152,-0.095355,0.094572,-0.225508,0.248652,-0.871702,-0.079737,0.138399,0.379587,0.411823,-0.038740,0.104855,0.206235,-0.315117,1.282406
2.117500,0.036658,-0.550325,0.982841,1.127022,-0.009565,0.016407,-0.225507,0.248839,-0.871369,-0.199853,0.098159,-1.668986,1.683773,0.000000,0.000000,0.206307,-0.315186,1.282028
2.117917,-0.083965,-0.228791,-0.912664,0.944644,0.000000,0.000000,-0.225488,0.248954,-0.871486,-0.159814,0.459763,0.853636,0.982658,0.025748,-0.167713,0.206379,-0.315339,1.282110
2.118333,0.036721,-0.188360,0.983822,1.002364,0.124821,0.446235,-0.225504,0.249038,-0.871197,-0.199853,0.258778,-0.567837,0.655245,0.000000,0.000000,0.206468,-0.315458,1.282015
2.118750,0.157217,-0.228409,1.140965,1.174175,0.015369,-0.049044,-0.225564,0.249145,-0.870743,-0.319781,0.218750,0.061721,0.392328,-3.250653,9.510522,0.206598,-0.315571,1.282009
2.119167,0.197488,-0.429543,0.984798,1.092399,-0.152493,-0.214095,-0.225652,0.249299,-0.870333,-0.399796,0.499918,0.224561,0.678367,0.449943,-1.624762,0.206754,-0.315740,1.282080
2.119583,0.318111,-0.269221,0.825699,0.924907,-0.310119,-0.064370,-0.225770,0.249430,-0.870077,-0.319529,0.218666,0.060910,0.391949,-3.296924,11.444075,0.206881,-0.315859,1.282160
2.120000,0.237505,-0.389622,-0.596420,0.750953,0.000000,0.000000,-0.225889,0.249570,-0.870128,-0.159940,0.339130,0.693068,0.787993,-0.206201,0.519093,0.206948,-0.315995,1.282329
2.120417,0.438480,-0.188360,0.826679,0.954538,-0.317572,0.197990,-0.226029,0.249688,-0.869740,0.000278,0.379454,-0.403681,0.554025,0.000000,0.000000,0.206981,-0.316145,1.282226
2.120833,0.036721,-0.550707,2.875406,2.927898,-0.026439,0.120977,-0.226081,0.249864,-0.868859,-0.319592,0.299017,-0.566554,0.715915,0.000000,0.000000,0.207095,-0.316272,1.282111
2.121250,0.157217,-0.148184,0.352806,0.413700,-0.231778,-0.639566,-0.226144,0.249976,-0.868537,-0.359883,0.258651,1.012239,1.105009,-0.065645,-0.185272,0.207225,-0.316397,1.282401
2.121667,0.237632,-0.469846,0.352806,0.633795,-0.806593,-1.530427,-0.226243,0.250147,-0.868412,-0.119901,0.459679,0.692907,0.840120,-0.018601,0.350840,0.207303,-0.316566,1.282744
2.122083,0.317921,-0.429543,0.037045,0.535680,2.936890,-5.710055,-0.226386,0.250323,-0.868320,-0.279868,0.339172,1.161569,1.242017,0.366430,0.167387,0.207409,-0.316716,1.283119
2.122500,0.558976,-0.348936,0.825699,1.056404,0.076366,-0.194229,-0.226591,0.250482,-0.868030,-0.279742,0.339172,0.061067,0.443872,1.013716,5.901665,0.207525,-0.316851,1.283232
2.122917,0.398145,-0.469591,0.827171,1.031139,-0.233939,-0.586284,-0.226749,0.250647,-0.867741,-0.279868,0.258821,0.217880,0.439074,0.740731,1.421369,0.207631,-0.316979,1.283257
2.123333,0.117136,-0.148184,0.035091,0.192122,-2.267985,-9.579463,-0.226820,0.250729,-0.867759,-0.119838,0.459763,-0.567039,0.739782,0.000000,0.000000,0.207683,-0.317151,1.283130
2.123750,0.157281,-0.108136,-1.225971,1.240740,0.000000,0.000000,-0.226894,0.250793,-0.868149,0.000404,0.379327,0.216906,0.436963,-0.237870,2.923430,0.207700,-0.317312,1.283155
2.124167,0.317921,-0.349446,-0.751602,0.887745,0.000000,0.000000,-0.227015,0.250930,-0.868386,-0.119713,0.339088,0.064332,0.365309,-2.259832,3.878018,0.207750,-0.317458,1.283236
2.124583,0.317857,-0.470100,0.825207,1.001496,0.091730,-0.320633,-0.227151,0.251110,-0.868096,-0.239640,0.379369,0.688017,0.821411,-0.201138,1.321679,0.207833,-0.317594,1.283479
2.125000,0.358319,-0.349319,1.615330,1.691066,-0.057288,0.072033,-0.227286,0.251264,-0.867566,-0.119713,0.098117,0.692249,0.709343,-0.113580,0.538224,0.207886,-0.317669,1.283702
2.125417,0.197234,-0.348936,0.351826,0.533328,-0.803455,-0.924328,-0.227371,0.251406,-0.867365,-0.039950,0.299102,-0.257305,0.396565,0.000000,0.000000,0.207913,-0.317788,1.283704
2.125833,0.076802,-0.309143,-0.122543,0.341298,0.000000,0.000000,-0.227422,0.251538,-0.867273,-0.119713,0.419566,0.375365,0.575557,-0.386747,1.828434,0.207949,-0.317946,1.283740
2.126250,0.237442,-0.309143,1.455250,1.506552,0.100313,-0.035804,-0.227505,0.251669,-0.866842,-0.000037,0.298933,-0.724831,0.784054,0.000000,0.000000,0.207974,-0.318073,1.283646
2.126667,0.157281,-0.349446,0.509459,0.637493,-0.615754,-0.746572,-0.227576,0.251818,-0.866575,-0.239955,0.218666,1.166950,1.211266,-0.260912,0.360257,0.208038,-0.318170,1.283946
2.127083,0.157154,-0.430052,0.350845,0.576832,-0.232479,-1.231350,-0.227633,0.251989,-0.866363,0.040191,0.218708,0.377155,0.437829,0.995457,-0.198846,0.208049,-0.318261,1.284148
2.127500,0.036785,-0.389494,1.139984,1.205248,0.020695,0.152150,-0.227651,0.252156,-0.865943,-0.079863,0.218793,0.227333,0.325467,0.078984,-2.512172,0.208066,-0.318335,1.284319
2.127917,-0.043631,-0.429925,1.142433,1.221431,-0.149453,-0.232830,-0.227655,0.252327,-0.865533,0.040254,-0.022347,1.172492,1.173396,-0.046946,-0.383444,0.208060,-0.318334,1.284785
2.128333,0.197425,-0.349446,0.195175,0.446298,-0.260079,-0.819810,-0.227715,0.252478,-0.865375,0.000341,-0.142854,1.802392,1.808044,0.080127,-0.307939,0.208038,-0.318272,1.285536
2.128750,0.116883,-0.349191,0.351334,0.508951,-0.227071,-0.297937,-0.227789,0.252613,-0.865206,0.280235,-0.303430,2.428029,2.462910,0.053769,-0.043369,0.207924,-0.318126,1.286526
2.129167,0.398273,-0.188360,0.825699,0.935884,0.006306,-0.337976,-0.227927,0.252722,-0.864950,0.520657,-0.745428,2.748686,2.895172,0.042536,-0.231022,0.207726,-0.317832,1.287737
2.129583,0.277776,-0.469718,0.035091,0.546833,-10.070229,-2.784812,-0.228043,0.252893,-0.864913,0.480303,-0.946201,4.015958,4.153782,-0.036547,-0.265882,0.207515,-0.317410,1.289454
2.130000,0.157471,-0.389622,-0.438297,0.607212,0.000000,0.000000,-0.228119,0.253046,-0.865019,0.600545,-1.549072,5.903168,6.132509,0.030021,-0.175830,0.207259,-0.316776,1.291870
2.130417,0.197298,-0.187724,0.193705,0.334198,0.768117,-4.295272,-0.228213,0.253155,-0.864993,0.800488,-1.990774,7.171422,7.485536,0.004588,-0.234138,0.206929,-0.315924,1.294957
2.130833,0.398273,-0.429288,0.035089,0.586635,6.772575,-18.636278,-0.228348,0.253329,-0.865132,0.960643,-2.754306,9.860196,10.282631,-0.034733,-0.228306,0.206545,-0.314790,1.298835
2.131250,0.157281,-0.590374,-2.335764,2.414347,0.000000,0.000000,-0.228439,0.253550,-0.865875,0.880565,-3.316556,9.223486,9.841119,-0.022367,-0.169166,0.206173,-0.313408,1.302810
2.131667,0.277713,-0.389494,-1.386538,1.466737,0.000000,0.000000,-0.228538,0.253731,-0.866486,0.880565,-3.879188,10.484887,11.214113,-0.000805,-0.177693,0.205800,-0.311770,1.307190
2.132083,0.157344,-0.470100,-0.915604,1.041192,0.000000,0.000000,-0.228628,0.253938,-0.866955,0.960580,-4.763184,11.914215,12.866979,-0.048478,-0.194506,0.205414,-0.309833,1.312241
2.132500,0.398273,-0.711156,-1.707195,1.891793,0.000000,0.000000,-0.228761,0.254204,-0.867677,0.840463,-4.964126,14.592041,15.436210,-0.018826,-0.177164,0.205069,-0.307714,1.318278
2.132917,0.157344,-0.510149,-2.654457,2.707610,0.000000,0.000000,-0.228885,0.254447,-0.868772,0.640395,-5.888192,16.646680,17.668980,-0.029906,-0.175807,0.204819,-0.305294,1.325115
2.133333,0.760014,-0.751459,-3.444576,3.606580,0.000000,0.000000,-0.229149,0.254730,-0.870142,0.200283,-6.330106,17.278048,18.402209,-0.012251,-0.187294,0.204741,-0.302668,1.332325
2.133750,0.599120,-0.550070,-3.284494,3.383700,0.000000,0.000000,-0.229407,0.254995,-0.871511,-0.319970,-6.611443,18.071622,19.245703,-0.034110,-0.181461,0.204849,-0.299955,1.339932
2.134167,0.558976,-0.871732,-3.129805,3.296672,0.000000,0.000000,-0.229645,0.255342,-0.872924,-0.480062,-6.290205,19.966506,20.939400,-0.033858,-0.181799,0.205091,-0.297314,1.348196
2.134583,0.599501,-0.952084,-4.552412,4.689384,0.000000,0.000000,-0.229898,0.255750,-0.874799,-1.240296,-6.250008,21.066685,22.009229,-0.034927,-0.154126,0.205577,-0.294724,1.356876
2.135000,0.679599,-1.193648,-5.655348,5.819760,0.000000,0.000000,-0.230184,0.256230,-0.877046,-1.560543,-6.009079,20.757646,21.666199,-0.031568,-0.183691,0.206258,-0.292237,1.365853
2.135417,0.800285,-1.193648,-5.183432,5.378960,0.000000,0.000000,-0.230486,0.256750,-0.879260,-2.320588,-5.527012,25.175648,25.879456,-0.021932,-0.183322,0.207220,-0.289948,1.375938
2.135833,0.478814,-1.515309,-5.500164,5.725140,0.000000,0.000000,-0.230739,0.257348,-0.881552,-3.001248,-4.844212,23.756783,24.430690,-0.023129,-0.188753,0.208481,-0.287924,1.386077
2.136250,0.920844,-1.353842,-5.815922,6.042002,0.000000,0.000000,-0.231092,0.257917,-0.883942,-3.841371,-4.241468,25.805223,26.432096,-0.013246,-0.181497,0.210079,-0.286154,1.396720
2.136667,0.920844,-1.274127,-5.657307,5.871667,0.000000,0.000000,-0.231467,0.258459,-0.886377,-4.641769,-3.679049,26.284001,26.943090,-0.027815,-0.185653,0.212010,-0.284674,1.407638
2.137083,0.800349,-1.354606,-6.608002,6.792731,0.000000,0.000000,-0.231820,0.259035,-0.889009,-5.401940,-2.353351,26.276499,26.929048,-0.006154,-0.179900,0.214253,-0.283646,1.418752
2.137500,0.960798,-1.595788,-5.815432,6.106465,0.000000,0.000000,-0.232190,0.259664,-0.891399,-6.042183,-1.710622,28.644297,29.324562,-0.008033,-0.175966,0.216768,-0.282956,1.430478
2.137917,0.679726,-1.314303,-4.553391,4.787774,0.000000,0.000000,-0.232490,0.260239,-0.893450,-6.642577,-0.746485,28.010988,28.797509,-0.007080,-0.169890,0.219516,-0.282608,1.442304
2.138333,0.639518,-1.434576,-5.499184,5.719092,0.000000,0.000000,-0.232762,0.260817,-0.895654,-6.962761,-0.304615,29.595134,30.404684,-0.010622,-0.191423,0.222442,-0.282506,1.454459
2.138750,0.679726,-1.273745,-5.184902,5.382162,0.000000,0.000000,-0.233031,0.261359,-0.897770,-7.643106,0.498734,28.641375,29.647836,-0.000519,-0.172306,0.225610,-0.282681,1.466448
2.139167,0.519085,-1.273745,-4.237638,4.455273,0.000000,0.000000,-0.233228,0.261879,-0.899613,-8.083344,0.820098,28.484219,29.620326,-0.000860,-0.175754,0.228953,-0.283028,1.478338
2.139583,0.077119,-1.112787,-4.394291,4.533656,0.000000,0.000000,-0.233307,0.262342,-0.901444,-8.163799,1.221687,28.643790,29.809510,-0.008765,-0.177407,0.232366,-0.283501,1.490339
2.140000,0.318238,-0.951701,-4.550943,4.660268,0.000000,0.000000,-0.233390,0.262745,-0.903186,-8.403781,1.101054,29.745920,30.929850,0.001981,-0.179911,0.235862,-0.283982,1.502634
2.140417,-0.163936,-0.871477,-2.496826,2.649620,0.000000,0.000000,-0.233327,0.263094,-0.904369,-8.563999,1.301828,29.430830,30.679156,0.004510,-0.182210,0.239402,-0.284491,1.514853
2.140833,-0.565568,-0.589991,-2.496826,2.627184,0.000000,0.000000,-0.233128,0.263340,-0.905322,-8.324143,1.020533,28.480117,29.689222,0.013570,-0.179950,0.242887,-0.284905,1.526753
2.141250,-0.445135,-0.308378,-1.234299,1.347863,0.000000,0.000000,-0.232914,0.263471,-0.905924,-8.324143,0.578535,28.006870,29.223464,0.015020,-0.184083,0.246358,-0.285129,1.538444
2.141667,-0.726208,-0.067069,-1.232336,1.431967,0.000000,0.000000,-0.232609,0.263482,-0.906394,-8.364371,-0.104560,27.848103,29.077319,0.011611,-0.173965,0.249824,-0.285111,1.550015
2.142083,-1.047932,0.415679,-0.600826,1.277475,0.000000,0.000000,-0.232189,0.263348,-0.906687,-8.124264,-0.426136,27.220313,28.410045,0.013894,-0.193500,0.253207,-0.284903,1.561302
2.142500,-1.128157,0.335072,-0.597887,1.320031,0.000000,0.000000,-0.231719,0.263197,-0.906882,-7.844433,-1.189457,25.797862,26.990361,0.030781,-0.200432,0.256478,-0.284424,1.572183
2.142917,-1.208636,0.415551,0.192722,1.292527,-5.735195,1.272227,-0.231207,0.263032,-0.906835,-7.604264,-1.711806,26.274822,27.406594,0.015921,-0.202049,0.259621,-0.283691,1.583032
2.143333,-1.409610,0.374738,0.507500,1.544340,-2.288808,1.358694,-0.230642,0.262871,-0.906579,-7.003996,-2.515493,25.326565,26.397321,0.017932,-0.199194,0.262592,-0.282671,1.593628
2.143750,-1.288988,0.415169,1.456722,1.988943,-0.801904,0.699499,-0.230077,0.262678,-0.905884,-7.163962,-2.917082,25.006888,26.175870,0.039684,-0.205265,0.265552,-0.281444,1.604125
2.144167,-1.570377,0.736703,3.668962,4.058337,-0.314315,0.182807,-0.229448,0.262405,-0.904586,-6.963831,-3.479713,25.802217,26.951025,0.023953,-0.217062,0.268437,-0.280017,1.614722
2.144583,-1.489708,0.576127,2.566025,3.022522,-0.464070,0.372340,-0.228808,0.262148,-0.903320,-6.523719,-3.720515,24.385454,25.515711,0.020373,-0.231347,0.271189,-0.278480,1.624949
2.145000,-1.690683,0.656606,4.303408,4.669995,-0.235753,0.208106,-0.228145,0.261891,-0.901625,-6.563443,-3.760627,23.913684,25.081575,0.022264,-0.242705,0.273915,-0.276922,1.635044
2.145417,-1.289051,0.495266,4.618671,4.820692,-0.195425,0.147787,-0.227577,0.261671,-0.899646,-6.483366,-3.680191,25.331090,26.405340,0.016917,-0.222818,0.276608,-0.275383,1.645412
2.145833,-1.329322,0.535569,5.725037,5.901693,-0.163112,0.147832,-0.227040,0.261464,-0.897206,-6.283045,-3.680233,24.069174,25.146489,0.022951,-0.238954,0.279246,-0.273888,1.655518
2.146250,-1.128284,0.334308,7.621035,7.711352,-0.089114,0.126838,-0.226575,0.261319,-0.894184,-6.363060,-3.117602,23.915139,24.942772,0.013552,-0.244067,0.281891,-0.272589,1.665439
2.146667,-0.847085,0.213271,7.306753,7.358782,-0.140337,0.148397,-0.226197,0.261231,-0.891030,-6.362746,-2.555013,23.129223,24.124129,0.021221,-0.274985,0.284562,-0.271522,1.675163
2.147083,-0.927691,0.092616,8.569765,8.620328,-0.065015,0.140014,-0.225858,0.261189,-0.887525,-6.642765,-2.032579,23.601978,24.603070,0.025578,-0.273016,0.287294,-0.270703,1.684921
2.147500,-0.324830,0.012010,8.885033,8.890977,-0.036361,0.110564,-0.225684,0.261198,-0.883790,-6.402533,-1.108428,22.974850,23.876029,0.014249,-0.287311,0.290000,-0.270238,1.694559
2.147917,-0.284940,-0.269731,9.675154,9.683106,-0.043892,0.108787,-0.225571,0.261280,-0.879846,-6.722654,-0.224644,23.289953,24.241833,0.023286,-0.294875,0.292796,-0.270139,1.704373
2.148333,-0.164253,-0.108900,9.202253,9.204363,-0.021626,0.131418,-0.225522,0.261356,-0.875836,-6.962635,0.579001,25.179623,26.130958,0.011478,-0.256994,0.295672,-0.270378,1.714646
2.148750,0.237315,-0.390385,11.256374,11.265642,-0.016576,0.094002,-0.225610,0.261491,-0.871300,-6.842456,1.342363,23.921299,24.916855,0.025692,-0.299736,0.298551,-0.270934,1.724744
2.149167,0.478434,-0.269985,11.097763,11.111352,-0.008976,0.089779,-0.225789,0.261626,-0.866686,-7.122854,2.065698,24.553810,25.649401,0.006719,-0.280154,0.301491,-0.271781,1.735008
2.149583,0.438163,-0.471247,10.783970,10.803151,-0.015172,0.072882,-0.225989,0.261805,-0.862226,-7.002548,2.588048,25.658555,26.722558,0.004871,-0.275650,0.304422,-0.272854,1.745611
2.150000,0.639010,-0.430688,9.993355,10.023022,0.025717,0.072796,-0.226252,0.261993,-0.857931,-7.082878,3.029961,25.501081,26.639312,0.014151,-0.289046,0.307360,-0.274116,1.756303
2.150417,0.799714,-0.511295,11.098253,11.138770,0.013409,0.100801,-0.226588,0.262209,-0.853394,-6.962887,3.471578,26.290393,27.417484,0.017244,-0.291762,0.310258,-0.275549,1.767180
2.150833,1.000498,-0.631695,10.939640,11.003443,0.052099,0.047172,-0.227022,0.262447,-0.848902,-6.802795,3.712802,25.974818,27.106348,0.022194,-0.295816,0.313082,-0.277076,1.778047
2.151250,1.442655,-0.390385,9.836214,9.949109,0.052178,0.112991,-0.227567,0.262618,-0.844760,-6.482799,3.672860,26.287162,27.322728,0.013739,-0.271273,0.315774,-0.278579,1.789098
2.151667,1.080976,-0.269731,9.361359,9.427423,0.053276,0.135769,-0.228043,0.262750,-0.840826,-6.042687,3.230734,28.020989,28.846621,0.020282,-0.263595,0.318301,-0.279953,1.800664
2.152083,1.081040,-0.430434,9.357929,9.429993,0.060469,0.042217,-0.228499,0.262904,-0.836916,-5.722565,3.190580,28.176823,28.928549,0.030153,-0.267919,0.320646,-0.281251,1.812471
2.152500,1.161392,-0.229045,9.517029,9.590367,0.048530,0.081080,-0.228969,0.263019,-0.832984,-4.842404,2.708512,29.285316,29.806285,0.030804,-0.281450,0.322722,-0.282380,1.824639
2.152917,1.040896,-0.309652,9.199316,9.263194,0.065314,0.072286,-0.229419,0.263103,-0.829194,-4.802239,2.226444,29.910989,30.375744,0.021213,-0.245289,0.324701,-0.283291,1.837070
2.153333,1.161392,0.253956,8.254011,8.339186,0.096086,0.130508,-0.229903,0.263048,-0.825679,-4.442142,1.503363,30.072201,30.435670,0.019374,-0.255562,0.326510,-0.283926,1.849654
2.153750,1.281888,0.092871,8.408213,8.505875,0.065983,0.122610,-0.230431,0.262970,-0.822339,-3.481903,0.900704,31.009049,31.216919,0.032107,-0.232624,0.328005,-0.284284,1.862542
2.154167,1.322032,0.495393,6.198427,6.357176,0.099851,0.180746,-0.230968,0.262764,-0.819559,-3.161529,0.057159,31.487195,31.645568,0.032074,-0.243537,0.329300,-0.284344,1.875694
2.154583,1.161455,0.897916,6.826994,6.983056,0.101638,0.112451,-0.231438,0.262443,-0.816879,-2.521223,-0.264164,32.429077,32.528009,0.026058,-0.222345,0.330367,-0.284215,1.889327
2.155000,0.799968,0.535951,5.092058,5.182301,0.159462,0.186965,-0.231811,0.262197,-0.814637,-2.120898,-0.866739,35.106928,35.181612,0.026240,-0.203038,0.331248,-0.283848,1.903813
2.155417,1.000879,0.495266,5.090099,5.211157,0.105404,0.144164,-0.232217,0.261976,-0.812450,-1.680660,-1.549707,35.736322,35.809369,0.026987,-0.198479,0.331965,-0.283213,1.918681
2.155833,1.041086,0.656988,6.035402,6.159673,0.099501,0.156784,-0.232642,0.261725,-0.810111,-1.480277,-2.071803,36.050957,36.140768,0.030102,-0.196032,0.332563,-0.282381,1.933626
2.156250,0.960544,0.496158,4.454668,4.583981,0.106048,0.139947,-0.233042,0.261518,-0.808211,-1.000126,-2.152154,35.262604,35.342372,0.036668,-0.208056,0.333002,-0.281487,1.948472
2.156667,0.880319,0.334435,3.507895,3.632098,0.135741,0.306134,-0.233423,0.261337,-0.806727,-0.839908,-2.192267,36.680338,36.755389,0.043114,-0.207518,0.333354,-0.280573,1.963788
2.157083,1.000815,0.777516,2.875406,3.142312,0.209613,0.288472,-0.233809,0.261052,-0.805475,-0.719728,-2.232421,38.569523,38.640779,0.035660,-0.185937,0.333657,-0.279638,1.979694
2.157500,0.679599,0.656861,3.031569,3.175489,0.215211,0.330335,-0.234098,0.260781,-0.804332,-0.639840,-2.352886,38.094687,38.172642,0.040315,-0.183764,0.333932,-0.278685,1.995589
2.157917,0.438543,0.496285,1.452799,1.596635,0.457499,0.923270,-0.234325,0.260577,-0.803716,-0.679627,-2.071633,37.940628,38.003221,0.039668,-0.195056,0.334221,-0.277850,2.011485
2.158333,0.840429,0.294641,0.032640,0.891179,10.591979,29.588574,-0.234625,0.260441,-0.803603,-0.799806,-1.388580,39.045057,39.077926,0.034444,-0.189085,0.334551,-0.277255,2.027688
2.158750,0.519149,0.294896,0.030678,0.597847,22.624800,27.850751,-0.234856,0.260337,-0.803646,-0.879632,-0.946709,39.202520,39.223814,0.040323,-0.195936,0.334923,-0.276852,2.043957
2.159167,0.398399,0.013283,-0.760912,0.859002,0.000000,0.000000,-0.235044,0.260312,-0.803853,-1.039787,-0.625175,38.411254,38.430411,0.038802,-0.187464,0.335359,-0.276608,2.060137
2.159583,0.599501,0.013410,0.030190,0.600410,5.291297,17.849502,-0.235271,0.260323,-0.804092,-1.239855,-0.062798,40.143773,40.162964,0.038185,-0.178783,0.335890,-0.276596,2.076819
2.160000,0.478814,-0.227772,-2.810127,2.859713,0.000000,0.000000,-0.235488,0.260410,-0.804858,-1.639992,0.700607,41.243137,41.281676,0.044883,-0.173662,0.336548,-0.276860,2.093906
2.160417,0.599501,-0.348681,0.187822,0.718510,0.672055,5.029117,-0.235707,0.260580,-0.805119,-1.680156,1.062127,40.926912,40.975153,0.045261,-0.170094,0.337256,-0.277314,2.110959
2.160833,0.277967,-0.831810,-1.707193,1.919292,0.000000,0.000000,-0.235851,0.260874,-0.805699,-1.840311,1.584391,40.616673,40.689202,0.049087,-0.191035,0.338032,-0.278007,2.127969
2.161250,0.358445,-0.549943,-1.708664,1.830424,0.000000,0.000000,-0.235994,0.261128,-0.806411,-2.120520,2.588470,41.555645,41.690148,0.054687,-0.177384,0.338904,-0.279022,2.145197
2.161667,0.358509,-0.630549,-1.708664,1.856247,0.000000,0.000000,-0.236146,0.261399,-0.807112,-2.240637,2.668907,41.242000,41.388961,0.053657,-0.181496,0.339849,-0.280159,2.162524
2.162083,0.398653,-0.831301,-1.548580,1.802245,0.000000,0.000000,-0.236301,0.261748,-0.807856,-2.520971,3.110694,42.976139,43.162255,0.052585,-0.178596,0.340891,-0.281435,2.180244
2.162500,0.278094,-1.072739,-2.812580,3.023030,0.000000,0.000000,-0.236428,0.262173,-0.808918,-2.681063,3.271355,42.033435,42.245704,0.050813,-0.185414,0.342008,-0.282790,2.197868
2.162917,0.318301,-0.992387,-2.495842,2.704695,0.000000,0.000000,-0.236569,0.262587,-0.810013,-2.841093,3.311594,42.663154,42.885699,0.053357,-0.185319,0.343161,-0.284173,2.215643
2.163333,0.479005,-0.911398,-2.967762,3.141290,0.000000,0.000000,-0.236738,0.262955,-0.811173,-2.561325,3.391819,43.287496,43.495656,0.053788,-0.170007,0.344281,-0.285591,2.233604
2.163750,0.197805,-0.670216,-2.338701,2.440869,0.000000,0.000000,-0.236832,0.263246,-0.812246,-3.041287,3.552522,42.820634,43.075243,0.055708,-0.186233,0.345482,-0.287049,2.251467
2.164167,0.077119,-0.589482,-3.128824,3.184804,0.000000,0.000000,-0.236867,0.263488,-0.813418,-2.561073,3.391819,42.658752,42.869951,0.056131,-0.177672,0.346602,-0.288449,2.269242
