abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
1.280833,2.903391,27.407603,182.095171,184.169101,-0.003279,-0.032094,-3.314623,-10.441960,272.436378,5.959007,4.727226,464.016538,464.078877,0.022910,-0.128568,2.423603,5.841855,501.485273
1.281250,2.863247,27.648913,182.883331,184.983711,-0.005611,-0.031112,-3.315821,-10.453444,272.512503,5.879118,4.526241,465.278902,465.338057,0.023141,-0.129146,2.421139,5.839939,501.679063
1.281667,2.903391,27.367554,182.570030,184.632686,-0.007444,-0.035318,-3.317012,-10.464880,272.588595,5.999109,4.767381,465.437542,465.500615,0.023046,-0.129014,2.418662,5.837972,501.872962
1.282083,2.662145,27.568307,182.568562,184.657462,-0.006289,-0.031746,-3.318143,-10.476331,272.664699,5.799103,4.727311,465.122896,465.183066,0.022802,-0.129094,2.416226,5.836013,502.066829
1.282500,2.742560,27.246264,183.041946,185.078996,-0.006476,-0.032478,-3.319261,-10.487722,272.740933,5.879307,4.526453,465.752956,465.812055,0.022193,-0.128189,2.413796,5.834097,502.260838
1.282917,2.461424,27.487827,183.041937,185.110750,-0.006757,-0.034357,-3.320306,-10.499153,272.817212,5.679113,4.767424,465.595156,465.654196,0.022578,-0.128614,2.411416,5.832146,502.454967
1.283333,2.461551,27.407221,183.199081,185.254199,-0.007654,-0.036414,-3.321329,-10.510584,272.893577,5.679050,4.486171,467.325227,467.381263,0.022140,-0.127048,2.409047,5.830235,502.649467
1.283750,2.421154,27.487445,183.831087,185.890533,-0.007977,-0.036310,-3.322343,-10.522023,272.970108,5.719026,4.807578,465.907676,465.967576,0.022558,-0.127824,2.406664,5.828257,502.843727
1.284167,2.461679,27.366918,183.516804,185.562457,-0.008001,-0.037543,-3.323366,-10.533423,273.046497,5.758813,4.767296,466.382339,466.442255,0.022461,-0.128279,2.404275,5.826290,503.038118
1.284583,2.461488,27.205578,182.096152,184.133677,-0.007877,-0.042342,-3.324378,-10.544740,273.122381,5.639011,4.446059,467.802202,467.857314,0.021909,-0.127740,2.401920,5.824416,503.232938
1.285000,2.260513,26.762878,180.832645,182.816321,-0.007140,-0.043123,-3.325348,-10.555930,273.197914,5.599035,4.445932,467.804312,467.858942,0.021631,-0.127975,2.399579,5.822557,503.427910
1.285417,2.461488,26.883406,182.251820,184.240338,-0.010598,-0.043116,-3.326354,-10.567089,273.273754,5.678924,4.526368,468.588269,468.644539,0.022219,-0.127420,2.397213,5.820694,503.623134
1.285833,2.381009,26.400532,182.253784,184.171385,-0.009117,-0.045407,-3.327371,-10.578129,273.349682,5.759128,4.285398,469.063918,469.118846,0.021695,-0.127616,2.394824,5.818861,503.818522
1.286250,2.662336,26.480630,182.095170,184.029788,-0.009388,-0.044559,-3.328455,-10.589134,273.425588,5.679050,4.727269,468.748171,468.806407,0.021576,-0.127282,2.392455,5.816925,504.013845
1.286667,2.582047,26.159223,182.411416,184.295677,-0.008982,-0.048632,-3.329525,-10.600054,273.501581,5.639137,4.686945,468.590209,468.647577,0.021660,-0.127436,2.390116,5.814966,504.209168
1.287083,2.421344,26.118664,182.568068,184.442801,-0.009111,-0.047670,-3.330548,-10.610920,273.577641,5.439006,4.727184,469.536657,469.591952,0.021918,-0.127656,2.387822,5.812994,504.404698
1.287500,2.461424,25.836541,182.571012,184.406508,-0.010571,-0.051217,-3.331565,-10.621716,273.653745,5.638885,4.807747,468.903692,468.962242,0.021926,-0.127131,2.385490,5.810990,504.600217
1.287917,2.381009,25.997627,183.044883,184.897201,-0.010338,-0.053244,-3.332571,-10.632542,273.729992,5.598973,4.888099,470.319636,470.378360,0.022215,-0.126643,2.383165,5.808965,504.796184
1.288333,2.501632,26.077980,183.204967,185.068579,-0.010543,-0.054124,-3.333591,-10.643389,273.806327,5.438880,4.807620,471.741625,471.797473,0.021952,-0.126842,2.380882,5.806953,504.992513
1.288750,2.300531,25.876718,183.361623,185.192823,-0.010297,-0.053720,-3.334567,-10.654210,273.882739,5.519021,4.848029,469.852612,469.910034,0.021892,-0.127587,2.378574,5.804953,505.188525
1.289167,2.340801,26.238811,183.678349,185.557781,-0.011011,-0.055533,-3.335525,-10.665106,273.959184,5.718963,4.606720,471.422759,471.479953,0.022077,-0.126203,2.376208,5.802997,505.384798
1.289583,2.139827,26.077598,182.733539,184.597308,-0.009557,-0.058197,-3.336434,-10.675997,274.035487,5.678861,4.887972,470.790773,470.850394,0.022392,-0.126169,2.373845,5.800991,505.581082
1.290000,2.180161,26.278605,184.152228,186.030539,-0.007515,-0.056911,-3.337334,-10.686946,274.112141,5.599035,4.727226,471.894034,471.950925,0.022278,-0.125974,2.371514,5.799010,505.777573
1.290417,2.099429,26.480121,184.470924,186.373620,-0.010354,-0.057461,-3.338208,-10.697971,274.188981,5.478793,4.727269,471.107829,471.163401,0.021977,-0.126067,2.369201,5.797013,505.973901
1.290833,2.019268,26.560472,184.471410,186.384648,-0.009250,-0.061081,-3.339055,-10.709024,274.265943,5.798915,5.129197,470.791104,470.854755,0.022378,-0.126196,2.366813,5.794917,506.170140
1.291250,2.019268,26.439179,185.893533,187.775167,-0.010072,-0.059091,-3.339902,-10.720055,274.343300,5.718900,4.928212,471.578449,471.638873,0.022141,-0.125846,2.364416,5.792839,506.366620
1.291667,2.099493,26.519532,185.891578,187.785442,-0.008664,-0.063874,-3.340777,-10.731110,274.420667,5.838891,5.088915,472.210474,472.273990,0.021954,-0.125700,2.361991,5.790727,506.563232
1.292083,2.179718,26.680363,184.630032,186.560557,-0.009463,-0.064952,-3.341688,-10.742213,274.497706,5.838891,5.129070,470.791436,470.855579,0.022514,-0.126430,2.359558,5.788593,506.759625
1.292500,2.300594,26.639295,184.946271,186.869120,-0.008044,-0.068419,-3.342616,-10.753321,274.574855,5.838954,5.129112,472.679617,472.743505,0.022562,-0.125463,2.357128,5.786450,506.956291
1.292917,1.979060,26.720920,186.527007,188.441632,-0.008953,-0.066674,-3.343477,-10.764435,274.652454,5.798852,5.209337,470.474056,470.538629,0.022674,-0.126056,2.354698,5.784290,507.152486
1.293333,2.179844,26.518894,186.368879,188.258765,-0.009194,-0.067563,-3.344371,-10.775493,274.730173,5.958818,5.129154,470.630208,470.695877,0.022579,-0.125653,2.352229,5.782137,507.348559
1.293750,2.179654,26.438161,187.161448,189.032100,-0.007561,-0.067554,-3.345291,-10.786506,274.808025,5.918780,5.289900,470.468349,470.535315,0.023365,-0.125595,2.349755,5.779944,507.544566
1.294167,2.340421,26.317378,186.055572,187.922212,-0.007114,-0.070002,-3.346238,-10.797477,274.885812,5.998857,5.289815,469.997082,470.065129,0.022886,-0.125370,2.347255,5.777728,507.740398
1.294583,2.099302,26.276821,188.740714,190.572652,-0.006770,-0.069288,-3.347146,-10.808429,274.964202,6.078997,5.450561,469.525145,469.596130,0.023253,-0.126099,2.344733,5.775471,507.936078
1.295000,2.340421,26.277075,187.793940,189.637881,-0.007930,-0.070223,-3.348113,-10.819366,275.042537,5.998920,5.410237,469.683437,469.752902,0.022761,-0.125701,2.342206,5.773192,508.131735
1.295417,2.460917,26.115863,188.109698,189.929863,-0.007242,-0.073000,-3.349119,-10.830254,275.120905,6.319104,5.731686,469.206942,469.284496,0.023524,-0.125746,2.339606,5.770840,508.327359
1.295833,2.300277,26.035512,188.267816,190.073432,-0.007720,-0.073209,-3.350085,-10.841118,275.199339,6.159138,5.530786,470.469967,470.542787,0.023198,-0.125856,2.337018,5.768535,508.523224
1.296250,2.259942,26.196468,188.268311,190.095552,-0.005239,-0.077955,-3.351027,-10.852014,275.277872,6.318853,5.329970,469.366545,469.439336,0.023445,-0.126012,2.334402,5.766284,508.718848
1.296667,2.219798,26.075306,189.532793,191.330940,-0.007293,-0.076814,-3.351946,-10.862896,275.356756,6.239027,5.571067,469.053870,469.128442,0.023190,-0.126590,2.331788,5.763991,508.914364
1.297083,2.099175,26.195706,189.532299,191.345535,-0.007959,-0.077428,-3.352849,-10.873808,275.435662,6.359081,5.410195,469.847593,469.921769,0.022923,-0.127418,2.329147,5.761739,509.110023
1.297500,2.380438,26.276313,188.584055,190.420736,-0.006669,-0.078429,-3.353819,-10.884742,275.514272,6.358892,5.209379,469.054372,469.126398,0.023598,-0.127021,2.326520,5.759552,509.305529
1.297917,2.340231,26.155530,188.112636,189.936706,-0.006496,-0.081237,-3.354808,-10.895618,275.592849,6.038770,5.249618,469.212488,469.280709,0.023272,-0.126632,2.323959,5.757370,509.501067
1.298333,2.501061,25.712577,190.481531,192.225403,-0.005590,-0.079237,-3.355830,-10.906382,275.671964,6.358955,5.209379,469.841879,469.913785,0.023629,-0.126926,2.321343,5.755188,509.696779
1.298750,2.380311,25.994444,189.219485,191.011493,-0.005239,-0.085101,-3.356822,-10.917188,275.750937,6.198799,5.330012,469.679689,469.750832,0.024007,-0.126162,2.318741,5.752984,509.892524
1.299167,2.259815,25.913837,189.849038,191.622783,-0.007284,-0.084791,-3.357772,-10.928005,275.829997,6.318853,5.209421,470.159743,470.231060,0.023054,-0.126842,2.316119,5.750788,510.088347
1.299583,2.259879,26.114971,189.851491,191.652517,-0.005188,-0.085432,-3.358719,-10.938852,275.909135,6.279003,5.450476,469.532179,469.605793,0.023650,-0.127980,2.313511,5.748554,510.284094
1.300000,2.340358,25.832722,190.326342,192.085719,-0.006762,-0.087751,-3.359689,-10.949627,275.988415,6.118910,5.169267,470.475853,470.544037,0.023621,-0.127458,2.310922,5.746369,510.479962
1.300417,2.340231,25.712194,190.483973,192.225746,-0.006930,-0.087935,-3.360647,-10.960332,276.067773,6.519110,5.330012,469.059433,469.135012,0.023296,-0.127741,2.308237,5.744190,510.675556
1.300833,2.099175,25.470757,190.485442,192.192273,-0.008257,-0.087285,-3.361552,-10.970942,276.147175,6.478882,4.888099,469.846756,469.916847,0.024038,-0.128532,2.305557,5.742114,510.871337
1.301250,2.300023,25.189018,190.958835,192.626720,-0.005682,-0.092496,-3.362500,-10.981463,276.226686,6.158698,5.008563,470.789975,470.856895,0.023601,-0.127121,2.302971,5.740027,511.067379
1.301667,2.340167,25.269495,190.644059,192.325716,-0.007789,-0.093245,-3.363477,-10.991975,276.306110,6.118848,5.129070,470.007197,470.075008,0.023432,-0.128168,2.300419,5.737904,511.263303
1.302083,2.420455,25.108156,190.171161,191.836776,-0.005910,-0.096053,-3.364472,-11.002445,276.385458,6.118910,5.048802,470.477471,470.544347,0.023622,-0.127912,2.297861,5.735787,511.459336
1.302500,2.299896,25.068362,191.278020,192.927430,-0.006709,-0.096351,-3.365430,-11.012871,276.465069,6.238838,5.169351,470.956394,471.026083,0.023373,-0.129084,2.295278,5.733636,511.655555
1.302917,2.179273,24.745683,191.120386,192.728047,-0.005467,-0.096635,-3.366355,-11.023198,276.544845,6.118910,5.249745,471.259457,471.328417,0.024354,-0.127139,2.292715,5.731465,511.851948
1.303333,2.299959,24.665076,193.013927,194.597101,-0.006131,-0.097954,-3.367283,-11.033470,276.625038,6.198799,5.089084,472.055943,472.124070,0.023391,-0.127961,2.290135,5.729356,512.048637
1.303750,1.978425,24.504117,191.595735,193.166486,-0.004532,-0.097774,-3.368129,-11.043671,276.705011,6.238649,4.767635,472.842804,472.907992,0.023696,-0.127831,2.287530,5.727341,512.245567
1.304167,1.978552,24.222377,192.226261,193.756480,-0.005547,-0.102549,-3.368948,-11.053772,276.784985,6.358892,4.847902,472.368448,472.436121,0.023498,-0.127383,2.284897,5.725321,512.442486
1.304583,1.898201,24.061291,191.124306,192.642283,-0.005386,-0.101073,-3.369750,-11.063815,276.864807,6.238901,4.928254,473.320271,473.387041,0.023323,-0.128536,2.282286,5.723282,512.639648
1.305000,1.978362,24.141515,192.702584,194.218981,-0.005706,-0.101986,-3.370552,-11.073860,276.944858,6.278751,4.807663,473.478719,473.544753,0.023100,-0.128365,2.279662,5.721259,512.836974
1.305417,1.737307,24.020988,190.808058,192.321973,-0.004306,-0.104128,-3.371304,-11.083880,277.024493,6.438654,4.968535,474.260388,474.330116,0.023671,-0.127359,2.277007,5.719208,513.034496
1.305833,1.898074,24.061164,190.808058,192.328514,-0.003653,-0.105299,-3.372064,-11.093894,277.103986,6.198862,4.848029,473.793496,473.858846,0.023513,-0.128749,2.274390,5.717166,513.232019
1.306250,1.617002,23.940128,190.650432,192.154447,-0.004796,-0.106219,-3.372755,-11.103863,277.183467,6.438654,5.048929,474.894323,474.964805,0.023501,-0.128126,2.271727,5.715101,513.429826
1.306667,1.576413,23.738865,191.125775,192.600832,-0.005294,-0.106188,-3.373412,-11.113785,277.263136,6.398679,4.687283,475.053110,475.119323,0.023427,-0.128161,2.269050,5.713126,513.627808
1.307083,1.536459,23.980175,192.072548,193.569815,-0.004220,-0.106308,-3.374043,-11.123732,277.342980,6.518606,4.647171,475.836397,475.903735,0.023861,-0.127369,2.266367,5.711181,513.826052
1.307500,1.375628,23.577399,190.338106,191.797760,-0.003692,-0.108039,-3.374631,-11.133570,277.422419,6.158635,4.727523,476.317622,476.380893,0.022973,-0.128292,2.263770,5.709209,514.024430
1.307917,1.415836,23.376519,190.496227,191.930400,-0.004917,-0.108181,-3.375223,-11.143330,277.501902,6.238713,4.847944,475.527974,475.593606,0.023490,-0.128632,2.261165,5.707219,514.222730
1.308333,1.495997,23.456872,192.233123,193.664753,-0.002995,-0.109818,-3.375835,-11.153104,277.581747,6.398930,4.526580,477.096804,477.161185,0.024089,-0.127482,2.258533,5.705286,514.421455
1.308750,1.415709,23.537222,190.341046,191.796035,-0.003352,-0.109769,-3.376428,-11.162897,277.661242,6.078620,4.888268,477.729483,477.793160,0.023674,-0.127356,2.255961,5.703271,514.620520
1.309167,1.375375,23.416440,191.129203,192.563220,-0.004193,-0.111883,-3.376998,-11.172645,277.740912,6.318727,4.928550,478.514064,478.581160,0.024094,-0.127036,2.253367,5.701235,514.819803
1.309583,1.295022,23.174876,192.392221,193.787303,-0.004143,-0.111084,-3.377555,-11.182318,277.821010,5.998605,4.727480,477.885959,477.946987,0.023884,-0.127411,2.250831,5.699237,515.018922
1.310000,1.455980,23.174494,192.710428,194.104318,-0.002114,-0.112052,-3.378136,-11.191960,277.901251,6.198611,4.928423,477.261119,477.326815,0.023200,-0.128061,2.248274,5.697217,515.217944
1.310417,1.254752,22.973742,192.237532,193.609494,-0.003615,-0.114857,-3.378667,-11.201544,277.981437,6.038581,4.647171,478.991540,479.052144,0.024305,-0.128148,2.245749,5.695242,515.417448
1.310833,1.174464,22.933311,193.026667,194.387783,-0.002035,-0.111804,-3.379185,-11.211088,278.061788,5.998480,4.928296,479.624820,479.687646,0.023727,-0.128239,2.243233,5.693202,515.617193
1.311250,1.495871,22.731541,192.710916,194.052719,-0.003155,-0.114224,-3.379777,-11.220568,278.142063,6.198674,5.008648,478.842673,478.908985,0.023261,-0.129262,2.240689,5.691126,515.816798
1.311667,1.375311,22.651444,192.078925,193.414820,-0.002786,-0.116880,-3.380356,-11.229984,278.222205,5.838639,4.928296,479.308094,479.368988,0.023623,-0.127862,2.238223,5.689081,516.016445
1.312083,1.335230,22.249048,193.027163,194.309775,-0.001388,-0.115629,-3.380923,-11.239274,278.302546,5.958693,4.727438,478.836343,478.896751,0.024115,-0.128543,2.235754,5.687114,516.216091
1.312500,1.455663,22.128520,192.711411,193.983191,-0.001766,-0.115785,-3.381519,-11.248483,278.382886,5.878552,4.486341,480.253726,480.310656,0.024122,-0.128253,2.233285,5.685217,516.416164
1.312917,1.415519,21.846780,193.026673,194.264207,-0.001064,-0.117812,-3.382092,-11.257600,278.463248,6.078494,4.646959,481.199349,481.260175,0.024054,-0.128248,2.230772,5.683320,516.616412
1.313333,1.134320,21.766174,192.396147,193.626782,-0.002369,-0.119321,-3.382595,-11.266672,278.543588,5.998417,4.245412,478.522822,478.579247,0.023991,-0.129032,2.228259,5.681512,516.816125
1.313750,1.295086,21.725616,194.290175,195.505375,-0.001021,-0.120995,-3.383118,-11.275716,278.624356,6.118659,4.405904,480.572077,480.631222,0.024356,-0.129307,2.225718,5.679723,517.016242
1.314167,1.214608,21.565041,193.503492,194.705233,-0.002201,-0.122868,-3.383630,-11.284710,278.705070,6.118470,3.883597,480.880005,480.934608,0.024480,-0.127790,2.223177,5.678038,517.216599
1.314583,1.214671,21.524482,193.978346,195.172686,-0.001340,-0.123413,-3.384116,-11.293670,278.785840,5.998668,4.325679,481.043335,481.100183,0.024002,-0.128598,2.220669,5.676278,517.417023
1.315000,0.933472,21.363651,193.660145,194.837185,-0.000921,-0.127568,-3.384550,-11.302594,278.866619,5.998480,4.164680,481.051162,481.106585,0.023863,-0.130184,2.218170,5.674526,517.617482
1.315417,1.295086,21.524737,194.604956,195.796018,-0.000332,-0.126994,-3.385042,-11.311534,278.947705,5.998480,4.245158,481.364314,481.420404,0.024121,-0.129880,2.215681,5.672760,517.817963
1.315833,0.973616,21.283172,195.552706,196.709894,-0.000923,-0.126312,-3.385464,-11.320433,279.029031,5.838513,4.285271,480.414293,480.468880,0.024462,-0.129222,2.213235,5.670983,518.018234
1.316250,0.893455,21.484688,194.288709,195.475043,-0.000224,-0.128327,-3.385845,-11.329379,279.110194,5.878426,4.204877,480.888987,480.943297,0.024089,-0.129202,2.210786,5.669245,518.218670
1.316667,0.933662,21.605217,196.028051,197.217276,0.000953,-0.129197,-3.386209,-11.338354,279.191751,5.918402,3.923709,482.307025,482.359295,0.024357,-0.129364,2.208331,5.667585,518.419544
1.317083,0.612128,21.323730,196.028054,197.185380,-0.000312,-0.131374,-3.386517,-11.347253,279.273386,5.798348,4.004146,482.463855,482.515311,0.024292,-0.128990,2.205915,5.665919,518.620407
1.317500,1.054158,21.243633,195.395567,196.549817,0.000248,-0.131780,-3.386895,-11.356132,279.354976,5.678232,4.044300,480.261522,480.312115,0.024420,-0.130498,2.203529,5.664245,518.820756
1.317917,0.612065,21.565294,197.288131,198.464211,0.000700,-0.132282,-3.387186,-11.365064,279.436993,5.838324,3.923709,481.518539,481.569917,0.023925,-0.128774,2.201144,5.662602,519.021443
1.318333,0.692353,21.123106,196.498008,197.631303,-0.000834,-0.136348,-3.387466,-11.373913,279.518900,5.318134,3.923709,483.566317,483.611477,0.024903,-0.129259,2.198870,5.660947,519.222645
1.318750,0.652209,21.364161,196.182250,197.343174,-0.001499,-0.138320,-3.387744,-11.382795,279.600774,5.638319,4.204919,481.515274,481.566642,0.024360,-0.128575,2.196556,5.659204,519.423462
1.319167,0.692353,21.324366,197.761518,198.909090,0.000514,-0.137210,-3.388018,-11.391672,279.683153,5.438377,4.365707,482.147131,482.197565,0.024758,-0.129113,2.194277,5.657426,519.624269
1.319583,0.531586,21.163536,199.024533,200.147302,0.000222,-0.139073,-3.388256,-11.400499,279.766047,5.438125,3.923624,481.518539,481.565231,0.023968,-0.128774,2.192022,5.655730,519.824924
1.320000,0.611874,21.122850,199.810738,200.925061,0.001695,-0.139348,-3.388506,-11.409325,279.849159,5.278096,4.365538,481.203925,481.252671,0.024138,-0.129135,2.189803,5.653956,520.025513
1.320417,0.612065,21.445149,198.548693,199.704413,0.000038,-0.143097,-3.388750,-11.418207,279.931931,5.398212,4.164680,482.147139,482.195343,0.024625,-0.128864,2.187565,5.652198,520.226309
1.320833,0.451361,21.002579,197.918164,199.029926,0.001418,-0.141207,-3.388949,-11.426984,280.014649,5.358047,4.285144,481.669193,481.718053,0.024448,-0.127516,2.185344,5.650452,520.427082
1.321250,0.451361,20.922481,200.914652,202.001612,-0.000414,-0.143751,-3.389129,-11.435687,280.098068,5.158168,3.843273,482.306402,482.349296,0.024436,-0.128902,2.183194,5.648811,520.627977
1.321667,0.330929,20.640741,199.653594,200.717980,0.000282,-0.146801,-3.389278,-11.444310,280.181366,4.957911,3.963864,481.993574,482.035371,0.024199,-0.129227,2.181098,5.647146,520.828742
