abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
1.523750,2.064718,2.242657,185.482160,185.507208,0.034287,0.159195,-2.639334,-1.379190,302.413731,0.265584,-4.128967,384.293076,384.315348,0.023212,-0.103067,2.062837,2.729630,626.658478
1.524167,1.823789,2.122256,186.745178,186.766142,0.034835,0.155783,-2.640105,-1.380082,302.491421,0.345662,-4.008503,385.078796,385.099814,0.022897,-0.102157,2.062718,2.731325,626.818862
1.524583,1.743374,2.122129,186.269340,186.289585,0.034052,0.160633,-2.640851,-1.380969,302.569056,0.065642,-4.249473,384.917282,384.940744,0.023544,-0.101453,2.062665,2.733071,626.979289
1.525000,1.944158,2.162432,186.113174,186.135890,0.034563,0.156301,-2.641659,-1.381865,302.646592,0.145657,-4.128924,385.395050,385.417195,0.023246,-0.102632,2.062607,2.734805,627.139859
1.525417,2.104925,2.121875,185.796938,185.820976,0.034578,0.155389,-2.642513,-1.382777,302.724073,0.185758,-4.209276,385.709663,385.732675,0.023051,-0.102252,2.062549,2.736548,627.300549
1.525833,1.944095,2.484094,186.427951,186.454635,0.033437,0.157136,-2.643329,-1.383756,302.801784,-0.054223,-4.128924,385.702827,385.724931,0.023599,-0.100834,2.062547,2.738296,627.461270
1.526250,1.863933,2.041650,187.535297,187.555673,0.034145,0.156623,-2.644119,-1.384671,302.879748,0.065705,-4.450458,385.869568,385.895237,0.022631,-0.102604,2.062525,2.740114,627.622059
1.526667,1.984366,2.524397,186.114163,186.141860,0.035263,0.157385,-2.644938,-1.385667,302.957395,0.105807,-4.249600,386.183868,386.207264,0.022775,-0.102265,2.062476,2.741901,627.782838
1.527083,1.984493,2.202481,186.114164,186.137775,0.033123,0.159856,-2.645751,-1.386613,303.034876,0.225734,-4.289670,384.604744,384.628732,0.023889,-0.102959,2.062407,2.743666,627.943189
1.527500,1.783455,2.283215,185.165915,185.188579,0.033709,0.159457,-2.646502,-1.387575,303.112106,-0.014247,-4.008418,384.448746,384.469642,0.023673,-0.103182,2.062387,2.745376,628.103485
1.527917,1.703103,2.524652,185.325509,185.350529,0.034599,0.157163,-2.647234,-1.388588,303.189325,0.105681,-4.289628,385.866783,385.890640,0.023826,-0.103196,2.062355,2.747152,628.264131
1.528333,1.944095,2.202481,185.483629,185.506892,0.033608,0.157419,-2.648028,-1.389550,303.266620,0.065579,-4.410261,385.394226,385.419465,0.023602,-0.102878,2.062319,2.748956,628.424756
1.528750,1.944095,2.524270,185.797424,185.824741,0.033193,0.158254,-2.648829,-1.390557,303.343959,0.145657,-4.048615,385.545670,385.566954,0.023497,-0.101027,2.062267,2.750688,628.585346
1.529167,1.823662,2.202735,185.009262,185.031362,0.033191,0.156331,-2.649609,-1.391523,303.421222,0.105429,-4.329994,384.917900,384.942268,0.023197,-0.101440,2.062214,2.752461,628.745871
1.529583,1.984429,2.564573,186.745181,186.773332,0.035853,0.158616,-2.650413,-1.392569,303.498813,0.185507,-4.169164,386.342148,386.364687,0.022328,-0.102091,2.062168,2.754212,628.906747
1.530000,1.823599,2.604749,185.322075,185.349350,0.033852,0.155356,-2.651201,-1.393635,303.576206,-0.174528,-4.209319,386.335960,386.358930,0.023234,-0.101230,2.062196,2.755958,629.067732
1.530417,2.065035,2.362930,186.430404,186.456813,0.034467,0.159536,-2.652028,-1.394639,303.653885,0.105618,-4.129051,386.498802,386.520872,0.022929,-0.102483,2.062160,2.757678,629.228762
1.530833,1.823853,2.403360,187.534808,187.559076,0.033804,0.155346,-2.652799,-1.395654,303.731816,0.265710,-4.048700,386.492447,386.513744,0.023424,-0.101351,2.062088,2.759387,629.389768
1.531250,1.743438,2.644925,185.638808,185.665835,0.034882,0.161030,-2.653534,-1.396731,303.809374,-0.134489,-4.289670,386.023773,386.047630,0.023592,-0.102726,2.062086,2.761169,629.550654
1.531667,1.783455,2.524270,186.745180,186.770755,0.032713,0.158043,-2.654277,-1.397788,303.887031,0.305497,-4.450416,386.174728,386.200492,0.023609,-0.100808,2.062000,2.763007,629.711397
1.532083,1.823789,2.484221,185.641261,185.666840,0.033077,0.157506,-2.655031,-1.398826,303.964513,0.145594,-4.370191,383.969963,383.994860,0.023769,-0.101679,2.061931,2.764842,629.871680
1.532500,1.783582,2.483712,186.429907,186.454982,0.034548,0.157724,-2.655802,-1.399867,304.042072,0.105429,-4.490698,386.020058,386.046192,0.023729,-0.101560,2.061876,2.766707,630.032336
1.532917,2.145133,2.564446,185.480689,185.510819,0.033550,0.159703,-2.656640,-1.400916,304.119531,0.225357,-4.530768,385.394196,385.420893,0.023241,-0.102857,2.061799,2.768581,630.192993
1.533333,1.703167,2.363312,187.062896,187.085577,0.034451,0.158997,-2.657386,-1.401917,304.197287,0.105618,-4.370107,385.862228,385.886989,0.023484,-0.101472,2.061736,2.770421,630.353692
1.533750,1.783518,2.403615,185.955057,185.979143,0.033743,0.160232,-2.658146,-1.402921,304.274857,0.265458,-4.490740,385.233345,385.259610,0.023670,-0.101909,2.061633,2.772276,630.514207
1.534167,2.105052,2.484094,186.114157,186.142637,0.033443,0.162745,-2.658981,-1.403954,304.352525,0.305749,-4.370022,384.612389,384.637336,0.022329,-0.103520,2.061520,2.774113,630.674592
1.534583,1.823916,2.524524,188.008688,188.034483,0.033890,0.159916,-2.659755,-1.405000,304.430598,0.145782,-4.490613,385.863045,385.889202,0.023479,-0.101741,2.061467,2.775971,630.835249
1.535000,1.743438,2.484348,186.111713,186.136459,0.034261,0.158589,-2.660493,-1.406030,304.508277,-0.134426,-4.410303,385.398308,385.423565,0.023113,-0.103450,2.061454,2.777817,630.995929
1.535417,1.823789,2.363821,186.112689,186.136635,0.032101,0.158627,-2.661253,-1.407026,304.585791,0.585643,-4.450543,386.339531,386.365609,0.023987,-0.103194,2.061313,2.779654,631.156850
1.535833,1.904205,2.403488,185.640775,185.666098,0.035910,0.159307,-2.662038,-1.408036,304.663261,-0.174654,-4.249600,386.501740,386.525141,0.022281,-0.102467,2.061308,2.781456,631.317881
1.536250,1.864124,2.564446,186.902804,186.929692,0.033904,0.158783,-2.662828,-1.409073,304.741050,0.185507,-4.490782,386.497330,386.523463,0.022920,-0.102147,2.061269,2.783304,631.478889
1.536667,2.024764,2.282960,186.898398,186.923308,0.034573,0.155906,-2.663650,-1.410069,304.818936,-0.014310,-4.410261,386.027199,386.052391,0.022546,-0.102426,2.061253,2.785150,631.639689
1.537083,1.863933,2.644925,187.062409,187.090392,0.034407,0.158328,-2.664438,-1.411138,304.896878,0.105681,-4.450501,384.918556,384.944299,0.023713,-0.102281,2.061226,2.787002,631.800204
1.537500,1.863997,2.524142,187.218565,187.244858,0.034555,0.159114,-2.665211,-1.412201,304.974776,-0.014499,-4.450543,385.713234,385.738910,0.022394,-0.102787,2.061201,2.788854,631.960874
1.537917,1.823980,2.564573,185.796935,185.823586,0.034297,0.158240,-2.665997,-1.413278,305.052345,0.305686,-4.410177,385.869255,385.894578,0.023111,-0.102897,2.061088,2.790702,632.121674
1.538333,2.145196,2.725276,186.589502,186.621733,0.034238,0.159596,-2.666854,-1.414391,305.130123,0.425425,-4.530852,386.340034,386.366836,0.022810,-0.102042,2.060944,2.792568,632.282617
1.538750,1.944158,2.564700,187.849091,187.876657,0.034067,0.155628,-2.667675,-1.415485,305.208273,0.065453,-4.329994,386.338722,386.362992,0.023202,-0.102069,2.060864,2.794392,632.443602
1.539167,1.904268,2.765834,187.376195,187.406282,0.035399,0.159206,-2.668486,-1.416617,305.286292,0.465652,-4.410303,386.498459,386.523901,0.023054,-0.102728,2.060731,2.796229,632.604654
1.539583,2.105306,2.685228,186.112201,186.143477,0.034513,0.162094,-2.669352,-1.417747,305.363926,-0.014687,-4.490867,386.813263,386.839332,0.023097,-0.102351,2.060701,2.798100,632.765914
1.540000,2.145450,2.765707,186.112688,186.145601,0.035218,0.157913,-2.670248,-1.418883,305.441539,0.025477,-4.571092,388.387306,388.414206,0.023509,-0.102212,2.060674,2.799994,632.927501
1.540417,2.225865,2.604749,187.058482,187.089858,0.035015,0.159522,-2.671153,-1.419982,305.519294,0.305623,-4.490698,386.497658,386.523866,0.022903,-0.102148,2.060582,2.801882,633.088739
1.540833,1.984556,2.645052,185.321591,185.351091,0.034158,0.162500,-2.671997,-1.421084,305.596785,0.065705,-4.651444,387.443924,387.471850,0.023565,-0.103298,2.060538,2.803834,633.250075
1.541250,1.984747,2.685355,187.533827,187.563553,0.034111,0.157035,-2.672821,-1.422209,305.674749,0.065579,-5.013047,386.971382,387.003857,0.022820,-0.102098,2.060489,2.805889,633.411390
1.541667,1.944349,2.806137,187.217093,187.248218,0.033117,0.158451,-2.673640,-1.423364,305.752756,0.385701,-4.892414,387.605965,387.637032,0.022912,-0.103653,2.060375,2.807930,633.572848
1.542083,2.024700,2.725658,186.902319,186.933158,0.033861,0.156964,-2.674483,-1.424494,305.830621,0.025477,-4.812274,387.597992,387.627865,0.023646,-0.102241,2.060337,2.809955,633.734359
1.542500,2.105052,2.564446,186.430402,186.459922,0.033745,0.159482,-2.675344,-1.425591,305.908311,0.065642,-5.013047,387.755806,387.788215,0.023713,-0.102034,2.060298,2.812019,633.895847
1.542917,1.944476,2.805755,186.109743,186.141048,0.034204,0.159688,-2.676168,-1.426751,305.985967,0.265647,-4.852344,386.813240,386.843765,0.023404,-0.102870,2.060204,2.814049,634.057063
1.543333,1.984556,2.926665,187.375216,187.408578,0.035023,0.159753,-2.676992,-1.427954,306.063919,0.225671,-4.812189,386.497810,386.527833,0.023599,-0.102960,2.060124,2.816065,634.218071
1.543750,1.984747,2.805883,186.903298,186.934895,0.034580,0.159304,-2.677836,-1.429120,306.141850,-0.014373,-4.932653,385.709961,385.741501,0.023767,-0.103294,2.060114,2.818115,634.378959
1.544167,2.225612,2.645052,187.218070,187.249981,0.034810,0.157900,-2.678741,-1.430239,306.219891,-0.014499,-4.972766,387.443764,387.475675,0.023745,-0.103256,2.060117,2.820178,634.540196
1.544583,2.145514,2.725404,188.007704,188.039697,0.035563,0.161621,-2.679629,-1.431375,306.298139,0.025603,-4.892498,386.339531,386.370509,0.023380,-0.102562,2.060087,2.822206,634.701303
1.545000,1.984747,2.806265,187.533342,187.564839,0.035878,0.158176,-2.680484,-1.432522,306.376191,0.345662,-4.651486,387.127525,387.155623,0.023376,-0.102812,2.059973,2.824172,634.862606
1.545417,2.225612,2.564446,185.796443,185.827468,0.035968,0.159426,-2.681389,-1.433624,306.453858,0.225671,-4.812105,387.916702,387.946614,0.023425,-0.102730,2.059860,2.826168,635.024128
1.545833,2.145450,2.806265,187.691947,187.725185,0.033859,0.159520,-2.682272,-1.434776,306.531865,0.385575,-4.852344,387.125267,387.155868,0.023538,-0.101935,2.059710,2.828165,635.185518
1.546250,1.904332,2.805883,186.741260,186.772047,0.036230,0.159143,-2.683093,-1.435948,306.609806,0.385575,-4.530852,387.603867,387.630539,0.023082,-0.103134,2.059563,2.830109,635.346976
1.546667,2.065099,2.846059,187.692442,187.725378,0.032115,0.159513,-2.683959,-1.437137,306.687902,0.185381,-5.013005,387.445404,387.477878,0.023375,-0.103252,2.059470,2.832158,635.508357
1.547083,2.306217,2.926538,187.061914,187.099019,0.034992,0.160021,-2.684895,-1.438351,306.765822,0.225357,-4.932738,386.501060,386.532602,0.023600,-0.104082,2.059356,2.834203,635.669475
1.547500,2.185594,2.926410,186.112686,186.148523,0.034139,0.157277,-2.685814,-1.439553,306.843468,0.545730,-4.691683,386.654961,386.683809,0.023802,-0.103077,2.059168,2.836191,635.830713
1.547917,2.185531,2.685355,186.585098,186.617219,0.033516,0.160205,-2.686716,-1.440714,306.921157,0.305686,-4.932696,388.704689,388.736106,0.023283,-0.102647,2.059004,2.838210,635.992411
1.548333,2.064972,3.047574,186.269824,186.306197,0.033963,0.159781,-2.687582,-1.441956,306.998813,0.585517,-4.651528,386.971519,386.999918,0.023951,-0.103851,2.058783,2.840187,636.153802
1.548750,2.024954,3.007017,186.587053,186.622268,0.035337,0.160701,-2.688429,-1.443203,307.076459,0.545541,-4.932780,387.443291,387.475075,0.023668,-0.102979,2.058577,2.842220,636.315248
1.549167,2.024891,2.886489,185.481179,185.514689,0.033940,0.160803,-2.689281,-1.444417,307.153896,0.185507,-4.892498,388.076759,388.107642,0.023508,-0.103670,2.058472,2.844267,636.476880
1.549583,2.145387,2.926538,186.586073,186.621354,0.033529,0.157767,-2.690155,-1.445623,307.231509,0.225734,-4.972893,387.758400,387.790352,0.023180,-0.102322,2.058370,2.846339,636.638457
1.550000,1.984810,2.765962,185.796929,185.828117,0.035322,0.158776,-2.690993,-1.446806,307.309045,0.385449,-5.053202,387.597969,387.631099,0.023941,-0.102775,2.058226,2.848439,636.800012
1.550417,1.984493,3.047192,186.743217,186.778620,0.035500,0.156708,-2.691820,-1.448036,307.386745,0.305749,-5.053160,388.238609,388.271613,0.023057,-0.104597,2.058085,2.850528,636.961711
1.550833,1.984810,2.765962,186.113669,186.144804,0.035618,0.158505,-2.692619,-1.449206,307.464314,0.425488,-4.812274,387.916176,387.946257,0.024083,-0.103579,2.057919,2.852572,637.123420
1.551250,1.583051,2.725658,185.798892,185.825627,0.034006,0.159979,-2.693332,-1.450361,307.541752,0.385575,-5.133681,388.703529,388.737620,0.023444,-0.102619,2.057747,2.854672,637.285216
1.551667,1.944729,2.966841,185.797910,185.831772,0.034262,0.159316,-2.694109,-1.451558,307.619091,0.505628,-4.892583,387.135010,387.166255,0.023011,-0.104488,2.057567,2.856736,637.446697
1.552083,1.823980,2.644543,184.692044,184.719982,0.033963,0.160063,-2.694886,-1.452705,307.696200,0.185632,-5.013132,388.079849,388.112272,0.023678,-0.104789,2.057467,2.858827,637.608298
1.552500,1.944603,2.966459,185.797912,185.831766,0.034976,0.159315,-2.695682,-1.453913,307.773440,0.185507,-5.173666,387.604027,387.638598,0.022939,-0.103046,2.057381,2.860966,637.769932
1.552917,1.864187,2.886362,184.377760,184.409774,0.034370,0.159667,-2.696464,-1.455135,307.850495,0.305623,-5.093399,389.020920,389.054382,0.023095,-0.102825,2.057260,2.863094,637.931881
1.553333,1.864314,3.087368,186.271301,186.306213,0.032952,0.158584,-2.697252,-1.456396,307.927888,0.345788,-5.093399,388.388916,388.422466,0.023638,-0.102991,2.057110,2.865216,638.093688
1.553750,2.025081,2.926665,185.007305,185.041534,0.034210,0.156723,-2.698076,-1.457616,308.005150,0.465526,-5.093315,387.442955,387.476712,0.023852,-0.103240,2.056938,2.867344,638.255287
1.554167,1.904585,2.765452,186.271302,186.301565,0.034363,0.159857,-2.698876,-1.458793,308.082588,0.265710,-5.173751,388.860519,388.895027,0.023874,-0.102716,2.056800,2.869494,638.417203
1.554583,1.864314,2.966841,185.008769,185.041948,0.033893,0.160296,-2.699666,-1.460024,308.159730,0.465589,-5.173878,388.706795,388.741505,0.022921,-0.102898,2.056603,2.871642,638.579142
1.555000,2.024891,3.087496,184.534410,184.571344,0.033756,0.159776,-2.700491,-1.461290,308.236663,0.705445,-5.053414,388.233231,388.266759,0.023514,-0.103464,2.056356,2.873750,638.741037
1.555417,1.904712,2.926410,184.692037,184.725039,0.036098,0.156388,-2.701295,-1.462538,308.313651,0.265458,-4.972935,389.645615,389.677438,0.024081,-0.102112,2.056207,2.875844,638.903259
1.555833,1.944666,3.167465,185.322573,185.359841,0.033816,0.156987,-2.702111,-1.463838,308.390737,0.385512,-5.213990,389.179375,389.214491,0.023160,-0.103192,2.056035,2.877972,639.065449
1.556250,2.065225,3.127162,184.060531,184.098678,0.032571,0.159279,-2.702963,-1.465141,308.467538,0.665343,-4.812147,389.179871,389.210189,0.023460,-0.103531,2.055800,2.880008,639.227575
1.556667,2.065352,3.087241,184.376771,184.414182,0.033954,0.159013,-2.703815,-1.466411,308.544351,0.345536,-4.852344,388.706306,388.736746,0.023278,-0.103224,2.055633,2.882035,639.389536
1.557083,1.944793,2.805628,184.534890,184.566464,0.033059,0.160456,-2.704626,-1.467613,308.621263,0.345473,-4.972808,388.233727,388.265727,0.023564,-0.103757,2.055470,2.884091,639.551376
1.557500,1.824234,3.007144,185.009756,185.043186,0.033907,0.156700,-2.705389,-1.468841,308.698273,0.625619,-4.852259,388.860840,388.891615,0.023317,-0.102473,2.055237,2.886140,639.713369
1.557917,1.743628,2.845549,184.375300,184.405501,0.034406,0.157883,-2.706143,-1.470038,308.775107,0.505628,-5.133554,389.022583,389.056781,0.023234,-0.103107,2.055018,2.888263,639.875494
1.558333,2.065099,2.845804,183.904863,183.938473,0.033861,0.159190,-2.706992,-1.471232,308.851712,0.505565,-5.173751,389.652443,389.687118,0.023538,-0.103499,2.054821,2.890407,640.037740
1.558750,2.225929,2.966586,183.114740,183.152296,0.033781,0.159541,-2.707892,-1.472457,308.928098,0.305497,-5.053244,388.707275,388.740240,0.022944,-0.103196,2.054666,2.892532,640.199822
1.559167,1.985001,2.926156,183.588122,183.622170,0.032138,0.158242,-2.708733,-1.473665,309.004516,0.505565,-5.213990,389.495621,389.530846,0.023463,-0.103677,2.054475,2.894680,640.362101
1.559583,1.944729,2.725404,182.958083,182.988715,0.032985,0.158238,-2.709535,-1.474826,309.080738,0.425488,-5.013090,390.124214,390.156654,0.023605,-0.103255,2.054278,2.896780,640.524510
1.560000,1.784153,2.885852,182.165515,182.197108,0.034448,0.159181,-2.710298,-1.476022,309.156870,0.625682,-4.972977,388.706314,388.738628,0.023070,-0.102925,2.054065,2.898863,640.686756
1.560417,1.904712,2.966586,184.691059,184.724703,0.033943,0.157580,-2.711078,-1.477258,309.233595,0.145657,-5.093399,391.389519,391.422686,0.023057,-0.103760,2.053940,2.900999,640.849670
1.560833,1.824297,3.046556,183.902899,183.937179,0.033570,0.158534,-2.711852,-1.478503,309.310265,0.585580,-5.414891,391.699722,391.737586,0.023150,-0.102509,2.053730,2.903213,641.012725
1.561250,1.944920,2.765070,183.746252,183.777348,0.032666,0.154842,-2.712651,-1.479680,309.386858,0.545415,-5.133512,389.808289,389.842471,0.023270,-0.102756,2.053505,2.905380,641.175277
1.561667,1.904839,2.845931,184.061514,184.093369,0.033699,0.157553,-2.713445,-1.480885,309.463496,0.465526,-5.254145,389.813652,389.849338,0.022601,-0.103587,2.053303,2.907553,641.337655
1.562083,1.864695,3.207514,183.586653,183.624139,0.033978,0.158159,-2.714224,-1.482180,309.539990,0.505565,-5.133554,389.181816,389.216000,0.022804,-0.103486,2.053103,2.909680,641.499946
1.562500,1.864568,2.966077,183.113760,183.147272,0.034611,0.155919,-2.715001,-1.483447,309.616299,0.385512,-4.852344,390.441254,390.471595,0.023253,-0.103475,2.052920,2.911727,641.662564
1.562917,1.864695,3.167465,182.798006,182.834955,0.032492,0.159159,-2.715789,-1.484752,309.692563,0.585454,-4.932738,390.752937,390.784509,0.023547,-0.102818,2.052707,2.913772,641.825433
1.563333,2.025208,3.167083,183.903395,183.941813,0.033875,0.157297,-2.716625,-1.486066,309.768970,0.345536,-4.852386,391.857681,391.887876,0.023426,-0.102964,2.052527,2.915813,641.988630
1.563750,2.065479,3.086986,181.848290,181.886218,0.033697,0.160618,-2.717469,-1.487350,309.844949,0.625493,-5.053160,391.858353,391.891432,0.023387,-0.102940,2.052291,2.917896,642.151915
1.564167,1.864759,2.966968,182.798009,182.831595,0.033944,0.158003,-2.718248,-1.488606,309.921027,0.545667,-4.932738,392.018280,392.049693,0.023471,-0.103618,2.052067,2.919971,642.315169
1.564583,1.703928,3.127162,182.482743,182.517490,0.033686,0.157626,-2.718992,-1.489900,309.997072,0.425488,-5.093145,390.912704,390.946114,0.023810,-0.103462,2.051876,2.922101,642.478246
1.565000,2.025399,3.167211,182.322653,182.361408,0.034533,0.157448,-2.719816,-1.491214,310.073062,0.505439,-5.374609,392.647148,392.684256,0.023273,-0.103111,2.051662,2.924299,642.641663
1.565417,2.065543,3.127544,182.480291,182.518779,0.033949,0.155205,-2.720652,-1.492523,310.149194,0.625619,-5.053075,391.700577,391.733668,0.023479,-0.102842,2.051407,2.926421,642.805024
1.565833,1.744136,3.167211,184.059551,184.095061,0.033745,0.157464,-2.721406,-1.493845,310.225612,0.665532,-4.972808,392.956078,392.988105,0.023570,-0.101681,2.051138,2.928496,642.968779
